2024-10-25 15:45:04,450 - INFO - Watching for file changes with StatReloader
2024-10-25 15:45:08,620 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:45:08,869 - INFO - Watching for file changes with StatReloader
2024-10-25 15:46:08,429 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:46:08,652 - INFO - Watching for file changes with StatReloader
2024-10-25 15:47:55,529 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:47:55,794 - INFO - Watching for file changes with StatReloader
2024-10-25 15:48:13,243 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:48:13,539 - INFO - Watching for file changes with StatReloader
2024-10-25 15:48:18,787 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:48:19,059 - INFO - Watching for file changes with StatReloader
2024-10-25 15:48:33,425 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:48:33,689 - INFO - Watching for file changes with StatReloader
2024-10-25 15:49:11,442 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:49:11,746 - INFO - Watching for file changes with StatReloader
2024-10-25 15:49:16,963 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/settings.py changed, reloading.
2024-10-25 15:49:17,236 - INFO - Watching for file changes with StatReloader
2024-10-25 15:50:04,975 - INFO - Middleware: Interceptando requisição
2024-10-25 15:50:05,196 - INFO - Middleware: Interceptando resposta
2024-10-25 15:50:16,288 - INFO - Middleware: Interceptando requisição
2024-10-25 15:50:16,293 - INFO - Middleware: Interceptando resposta
2024-10-25 15:50:16,294 - WARNING - Not Found: /api/post/1/
2024-10-25 15:52:30,585 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/plataforma/api/router.py changed, reloading.
2024-10-25 15:52:30,885 - INFO - Watching for file changes with StatReloader
2024-10-25 15:52:45,296 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/backend/urls.py changed, reloading.
2024-10-25 15:52:45,570 - INFO - Watching for file changes with StatReloader
2024-10-25 15:52:59,408 - INFO - Middleware: Interceptando requisição
2024-10-25 15:52:59,413 - INFO - Middleware: Interceptando resposta
2024-10-25 15:52:59,413 - WARNING - Unauthorized: /api/post/1/
2024-10-25 15:53:04,177 - INFO - Middleware: Interceptando requisição
2024-10-25 15:53:04,387 - INFO - Middleware: Interceptando resposta
2024-10-25 15:53:15,494 - INFO - Middleware: Interceptando requisição
2024-10-25 15:53:15,523 - INFO - Middleware: Interceptando resposta
2024-10-25 16:01:01,859 - INFO - Watching for file changes with StatReloader
2024-10-25 16:44:15,364 - INFO - Middleware: Interceptando requisição
2024-10-25 16:44:15,370 - INFO - Middleware: Interceptando resposta
2024-10-25 16:44:15,370 - WARNING - Not Found: /api/posts/
2024-10-25 16:44:15,373 - INFO - Middleware: Interceptando requisição
2024-10-25 16:44:15,377 - INFO - Middleware: Interceptando resposta
2024-10-25 16:44:15,377 - WARNING - Not Found: /api/posts/
2024-10-25 16:44:15,662 - INFO - Middleware: Interceptando requisição
2024-10-25 16:44:15,669 - INFO - Middleware: Interceptando resposta
2024-10-25 16:44:15,671 - WARNING - Not Found: /api/posts/
2024-10-25 16:44:15,674 - INFO - Middleware: Interceptando requisição
2024-10-25 16:44:15,681 - INFO - Middleware: Interceptando resposta
2024-10-25 16:44:15,682 - WARNING - Not Found: /api/posts/
2024-10-25 17:22:43,311 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,312 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,318 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,615 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,800 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,801 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,801 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,802 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,808 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,812 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,812 - WARNING - Not Found: /api/posts/
2024-10-25 17:22:43,854 - INFO - Middleware: Interceptando requisição
2024-10-25 17:22:43,859 - INFO - Middleware: Interceptando resposta
2024-10-25 17:22:43,859 - WARNING - Not Found: /api/posts/
2024-10-25 17:23:32,513 - INFO - Middleware: Interceptando requisição
2024-10-25 17:23:32,516 - INFO - Middleware: Interceptando resposta
2024-10-25 17:23:32,516 - WARNING - Bad Request: /api/token/
2024-10-25 17:23:35,645 - INFO - Middleware: Interceptando requisição
2024-10-25 17:23:35,880 - INFO - Middleware: Interceptando resposta
2024-10-25 17:23:35,880 - WARNING - Unauthorized: /api/token/
2024-10-25 17:23:41,679 - INFO - Middleware: Interceptando requisição
2024-10-25 17:23:41,906 - INFO - Middleware: Interceptando resposta
2024-10-25 17:23:41,967 - INFO - Middleware: Interceptando requisição
2024-10-25 17:23:41,971 - INFO - Middleware: Interceptando resposta
2024-10-25 17:23:41,972 - WARNING - Not Found: /api/posts/
2024-10-25 17:23:41,973 - INFO - Middleware: Interceptando requisição
2024-10-25 17:23:41,977 - INFO - Middleware: Interceptando resposta
2024-10-25 17:23:41,977 - WARNING - Not Found: /api/posts/
2024-10-25 17:24:47,121 - INFO - Middleware: Interceptando requisição
2024-10-25 17:24:47,124 - INFO - Middleware: Interceptando resposta
2024-10-25 17:24:47,125 - WARNING - Not Found: /api/posts/
2024-10-25 17:25:01,463 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:01,483 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:01,483 - WARNING - Unauthorized: /api/post/
2024-10-25 17:25:26,077 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:26,078 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:26,082 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:26,094 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:31,716 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:31,949 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:32,018 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:32,032 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:32,033 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:32,049 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:59,252 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:59,268 - INFO - Middleware: Interceptando resposta
2024-10-25 17:25:59,269 - INFO - Middleware: Interceptando requisição
2024-10-25 17:25:59,283 - INFO - Middleware: Interceptando resposta
2024-10-25 17:26:18,285 - INFO - Middleware: Interceptando requisição
2024-10-25 17:26:18,305 - INFO - Middleware: Interceptando resposta
2024-10-25 17:26:18,307 - INFO - Middleware: Interceptando requisição
2024-10-25 17:26:18,323 - INFO - Middleware: Interceptando resposta
2024-10-25 17:27:33,147 - INFO - Middleware: Interceptando requisição
2024-10-25 17:27:33,378 - INFO - Middleware: Interceptando resposta
2024-10-25 17:29:31,826 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/plataforma/models.py changed, reloading.
2024-10-25 17:29:32,251 - INFO - Watching for file changes with StatReloader
2024-10-25 17:29:41,551 - INFO - /home/saulojustiniano/www/ads/github/solar/apps/backend/plataforma/models.py changed, reloading.
2024-10-25 17:29:41,873 - INFO - Watching for file changes with StatReloader
2024-10-25 17:30:06,874 - INFO - Watching for file changes with StatReloader
2024-10-25 17:32:04,922 - INFO - Middleware: Interceptando requisição
2024-10-25 17:32:05,156 - INFO - Middleware: Interceptando resposta
2024-10-25 17:32:05,220 - INFO - Middleware: Interceptando requisição
2024-10-25 17:32:05,239 - INFO - Middleware: Interceptando resposta
2024-10-25 17:32:05,242 - INFO - Middleware: Interceptando requisição
2024-10-25 17:32:05,257 - INFO - Middleware: Interceptando resposta
2024-10-25 17:33:59,089 - INFO - Middleware: Interceptando requisição
